id	name	xqid	latitude	longitude	country_id
2445	Shahre-Kord	CQD	32.29719925	50.84220123	103
2446	Shiraz	SYZ	29.53919983	52.58980179	103
2447	Tabriz	TBZ	38.13389969	46.23500061	103
2448	Tehran	THR	35.68920136	51.31340027	103
2449	Yazd	AZD	31.9048996	54.2765007	103
2450	Zabol	ACZ	31.09830093	61.54389954	103
2451	Zahden	ZAH	29.47570038	60.90620041	103
2452	Akureyri	AEY	65.66000366	-18.0727005	104
2453	Bakkafjörður	BJD	66.02189636	-14.82439995	104
2454	Bíldudalur	BIU	65.64129639	-23.5461998	104
2455	Blönduós	BLO	65.64499664	-20.28750038	104
2456	Borgarfjörður	BGJ	65.5164032	-13.80500031	104
2457	Breiðdalsvík	BXV	64.79000092	-14.02280045	104
2458	Búðardalur	BQD	65.07530212	-21.8003006	104
2459	Djúpivogur	DJU	64.64420319	-14.28279972	104
2460	Egilsstaðir	EGS	65.28330231	-14.40139961	104
2461	Fagurhólsmýri	FAG	63.87469864	-16.64109993	104
2462	Fáskrúðsfjörður	FAS	64.93170166	-14.06060028	104
2463	Flateyri	FLI	66.01418043	-23.4416914	104
2464	Gjögur	GJR	65.99530029	-21.32690048	104
2465	Grímsey	GRY	66.5458	-18.0173	104
2466	Grundarfjörður	GUU	64.99140167	-23.22470093	104
2467	Höfn	HFN	64.29560089	-15.22719955	104
2468	Hólmavík	HVK	65.70469666	-21.69639969	104
2469	Húsavík	HZK	65.95230103	-17.4260006	104
2470	Hvammstangi	HVM	65.2664032	-20.84690094	104
2471	Ísafjörður	IFJ	66.05809784	-23.13529968	104
2472	Onundarfjörður	HLO	66.05000305	-23.69610024	104
2473	Patreksfjörður	PFJ	65.55580139	-23.96500015	104
2474	Reykjavík	REK	64.12999725	-21.94059944	104
2475	Sauðárkrókur	SAK	65.73169708	-19.57279968	104
2476	Siglufjörður	SIJ	66.13330078	-18.91670036	104
2477	Þórshöfn	THO	66.21849823	-15.3355999	104
2478	Vestmannaeyjar	VEY	63.42430115	-20.27890015	104
2479	Vopnafjörður	VPN	65.72059631	-14.85060024	104
2480	Albenga	ALL	44.05059814	8.127429962	105
2481	Alghero	AHO	40.63209915	8.290769577	105
2482	Ancona	AOI	43.61629868	13.36229992	105
2483	Aosta	AOT	45.73849869	7.368720055	105
2484	Aviano	AVB	46.0318985	12.5965004	105
2485	Bari	BRI	41.13890076	16.76059914	105
2486	Belluno	BLX	46.16749954	12.24790001	105
2487	Bologna	BLQ	44.53540039	11.2887001	105
2488	Bolzano	BZO	46.46020126	11.3263998	105
2489	Brescia	VBS	45.42890167	10.33059978	105
2490	Brindisi	BDS	40.6576004	17.9470005	105
2491	Cagliari	CAG	39.25149918	9.054280281	105
2492	Catania	CTA	37.46680069	15.06639957	105
2493	Comiso	CIY	36.99460102	14.60718155	105
2494	Cortina d'Ampezzo	CDF	46.57300186	12.11800003	105
2495	Crotone	CRV	38.99720001	17.0802002	105
2496	Cuneo	CUF	44.54700089	7.623219967	105
2497	Elba	EBA	42.76029968	10.23939991	105
2498	Florence	FLR	43.81000137	11.20510006	105
2499	Foggia	FOG	41.43289948	15.53499985	105
2500	Forlì	FRL	44.19480133	12.07009983	105
2501	Genoa	GOA	44.41329956	8.837499619	105
2502	Grosseto	GRS	42.75970078	11.07190037	105
2503	Grottaglie	TAR	40.51750183	17.40320015	105
2504	Ischia	ISH	40.73793	13.948618	105
2505	Jesolo	JLO	45.53342	12.64385	105
2506	Lamezia Terme	SUF	38.90539932	16.24230003	105
2507	Lampedusa	LMP	35.4978981	12.61810017	105
2508	Latina	QLT	41.54240036	12.9090004	105
2509	Lecce	LCC	40.23920059	18.13330078	105
2510	Linosa	LIU	35.866074	12.868741	105
2511	Lucca	LCV	43.82820129	10.5781002	105
2512	Milan	MIL	45.44509888	9.276740074	105
2513	Milano	MXP	45.63059998	8.728110313	105
2514	Naples	NAP	40.88600159	14.29080009	105
2515	Olbia	OLB	40.89870071	9.517629623	105
2516	Palermo	PMO	38.17599869	13.0909996	105
2517	Parma	PMF	44.82450104	10.29640007	105
2518	Perugia	PEG	43.09590149	12.51319981	105
2519	Pescara	PSR	42.43170166	14.18109989	105
2520	Piacenza	QPZ	44.9131012	9.723329544	105
2521	Pisa	PSA	43.68389893	10.3927002	105
2522	Reggio Calabria	REG	38.07120132	15.65159988	105
2523	Rimini	RMI	44.02030182	12.61170006	105
2524	Rome	ROM	41.79940033	12.59490013	105
2525	Salerno	QSR	40.62039948	14.91129971	105
2526	Sardinia	DCI	39.35419846	8.97247982	105
2527	Siena	SAY	43.25630188	11.25500011	105
2528	Trapani	TPS	37.91139984	12.48799992	105
2529	Treviso	TSF	45.64839935	12.19439983	105
2530	Trieste	TRS	45.82749939	13.47220039	105
2531	Turin	TRN	45.20080185	7.64963007	105
2532	Venice	VCE	45.50529861	12.3519001	105
2533	Verona	VRN	45.39569855	10.88850021	105
2534	Vicenza	VIC	45.57339859	11.52950001	105
2535	Kingston	KIN	17.93569946	-76.78749847	107
2536	Montego Bay	MBJ	18.50370026	-77.91339874	107
2537	Negril	NEG	18.34280014	-78.33209991	107
2538	Ocho Rios	OCJ	18.4041996	-76.96900177	107
2539	Port Antonio	POT	18.19879913	-76.53450012	107
2540	Amman	AMM	31.72260094	35.99319839	108
2541	Aqaba	AQJ	29.61160088	35.01810074	108
2542	Aguni	AGJ	26.59250069	127.2409973	109
2543	Akita	AXT	39.61560059	140.2189941	109
2544	Amami Island	ASJ	28.43059921	129.7129974	109
2545	Aomori	AOJ	40.73469925	140.6909943	109
2546	Asahikawa	AKJ	43.67079926	142.4470062	109
2547	Beppu	BPU	33.312301	131.494395	109
2548	Fukue	FUJ	32.66630173	128.8329926	109
2549	Fukui	FKJ	36.14279938	136.223999	109
2550	Fukuoka	FUK	33.58589935	130.451004	109
2551	Hachijo Jima	HAC	33.11500168	139.7859955	109
2552	Hachinohe	HHE	40.5564003	141.4660034	109
2553	Hakodate	HKD	41.77000046	140.8220062	109
2554	Hateruma	HTR	24.05890083	123.8059998	109
2555	Hiroshima	HIJ	34.43610001	132.9190063	109
2556	Iejima	IEJ	26.72200012	127.7850037	109
2557	Iki	IKI	33.74900055	129.7850037	109
2558	Ishigaki	ISG	24.34449959	124.1869965	109
2559	Iwo Jima	IWO	24.7840004	141.322998	109
2560	Izumo	IZO	35.41360092	132.8899994	109
2561	Kagoshima	KOJ	31.80340004	130.7189941	109
2562	Kerama Islands	KJP	26.16830063	127.2929993	109
2563	Kikaiga Shima	KKX	28.32130051	129.9279938	109
2564	Kita Kyushu	KKJ	33.84590149	131.0350037	109
2565	Kitaakita	ONJ	40.19189835	140.3710022	109
2566	Kitadaito	KTD	25.94470024	131.3269958	109
2567	Kobe	UKB	34.63280106	135.223999	109
2568	Kochi	KCZ	33.54610062	133.6690063	109
2569	Komatsu	KMQ	36.39459991	136.4069977	109
2570	Kushimoto	KUJ	33.47247	135.781498	109
2571	Kushiro	KUH	43.04100037	144.1929932	109
2572	Mashiki	KMJ	32.83729935	130.8549957	109
2573	Masuda	IWJ	34.67639923	131.7899933	109
2574	Matsuyama	MYJ	33.82720184	132.6999969	109
2575	Miyazaki	KMI	31.87719917	131.4490051	109
2576	Morioka	HNA	39.42860031	141.1349945	109
2577	Nagasaki	NGS	32.91690063	129.9140015	109
2578	Nagoya	NGO	34.85839844	136.8049927	109
2579	Naha	NAH	3.683209896	125.5279999	109
2580	Natori	SDJ	38.13970184	140.9170074	109
2581	Niigata	KIJ	37.95589828	139.1210022	109
2582	Niihama	IHA	33.96029	133.283351	109
2583	Nishinoomote	IIN	30.724011	130.993581	109
2584	Obihiro	OBO	42.73329926	143.2169952	109
2585	Oita	OIT	33.47940063	131.7369995	109
2586	Okayama	OKJ	34.75690079	133.8549957	109
2587	Okinawa	OKA	26.19580078	127.6460037	109
2588	Okushiri	OIR	42.07170105	139.4329987	109
2589	Osaka	OSA	34.4272995	135.2440033	109
2590	Saga	HSG	33.14970016	130.302002	109
2591	Sapporo	CTS	42.77519989	141.6920013	109
2592	Shizuoka	FSZ	34.975562	138.38276	109
2593	Sugawa	FKS	37.22740173	140.4309998	109
2594	Tokyo	TYO	35.5522995	139.7799988	109
2595	Toyama	TOY	36.64830017	137.1880035	109
2596	Ube	UBJ	33.93000031	131.279007	109
2597	Yakushima	KUM	30.38559914	130.6589966	109
2598	Yamagata	GAJ	38.41189957	140.3710022	109
2599	Amboseli	ASV	-2.645050049	37.25310135	110
2600	Bamburi	BMQ	-3.97908	39.731439	110
2601	Eldoret	EDL	0.404457986	35.23889923	110
2602	Eliye Springs	EYS	3.216670036	35.96670151	110
2603	Garissa	GAS	-0.46350801	39.64830017	110
2604	Hola	HOA	-1.521999955	40.00400162	110
2605	Kalokol	KLK	3.48300004	35.83300018	110
2606	Kericho	KEY	-0.416999996	35.25	110
2607	Kilaguni	ILU	-2.910609961	38.06520081	110
2608	Kisumu	KIS	-0.086139001	34.72890091	110
2609	Kitale	KTL	0.971988976	34.95859909	110
2610	Lamu	LAU	-2.252419949	40.9131012	110
2611	Lodwar	LOK	3.121969938	35.6086998	110
2612	Lokichoggio	LKG	4.204120159	34.34820175	110
2613	Loyangalani	LOY	2.75	36.71699905	110
2614	Mombasa	MBA	-4.034830093	39.59420013	110
2615	Nairobi	NBO	-1.319239974	36.92779922	110
2616	Nanyuki	NYK	-0.062398899	37.041008	110
2617	Bishkek	FRU	43.06129837	74.4776001	111
2618	Osh	OSS	40.60900116	72.79329681	111
2619	Battambang	BBM	13.09560013	103.223999	112
2620	Kampong Chhnang	KZC	12.25520039	104.564003	112
2621	Koh Kong	KKZ	11.61339712	102.9970837	112
2622	Kratié	KTI	12.48799992	106.0550003	112
2623	Phnom Penh	PNH	11.54660034	104.8440018	112
2624	Ratanakiri	RBE	13.72999954	106.9869995	112
2625	Siem Reap	REP	13.41069984	103.8130035	112
2626	Sihanoukville	KOS	10.57970047	103.637001	112
2627	Abaiang	ABF	1.798609972	173.0410004	113
2628	Abemama Atoll	AEA	0.490833014	173.8289948	113
2629	Aranuka	AAK	0.185277998	173.6369934	113
2630	Arorae Island	AIS	-2.616110086	176.8029938	113
2631	Beru	BEZ	-1.354719997	176.0070038	113
2632	Butaritari Atoll	BBG	3.085829973	172.8110046	113
2633	Canton Island	CIS	-2.76812005	-171.7100067	113
2634	Christmas Island	CXI	1.98616004	-157.3500061	113
2635	Kuria	KUC	0.218611002	173.4420013	113
2636	Marakei	MZK	2.058609963	173.2709961	113
2637	Tarawa	TRW	1.381639957	173.1470032	113
2638	Anjouan	AJN	-12.13169956	44.43030167	114
2639	Moroni	HAH	-11.53369999	43.27190018	114
2640	Basseterre	SKB	17.31119919	-62.71870041	115
2641	Nevis	NEV	17.20569992	-62.58990097	115
2642	Pyongyang	FNJ	39.22409821	125.6699982	116
2643	Busan	PUS	35.17950058	128.9380035	117
2644	Cheong ju	CJJ	36.71659851	127.4990005	117
2645	Chinhae	CHF	35.14120102	128.6959991	117
2646	Chonju	CHN	35.8783989	127.1200027	117
2647	Daegu	TAE	35.89410019	128.6589966	117
2648	Gunsan	KUV	35.90380096	126.6159973	117
2649	Jeju	CJU	33.51129913	126.4929962	117
2650	Kwangju	KWJ	35.12639999	126.8089981	117
2651	Pohang	KPO	35.98789978	129.4199982	117
2652	Sacheon	HIN	35.08850098	128.0700073	117
2653	Seongnam	SSN	37.44580078	127.1139984	117
2654	Seoul	SEL	37.55830002	126.7910004	117
2655	Sokcho	SHO	38.14260101	128.598999	117
2657	Ali Al Salem	KEZ	29.346945	47.520832	118
2658	Kuwait City	KWI	29.22660065	47.96889877	118
2659	Cayman Brac	CYB	19.68700027	-79.88279724	119
2660	Georgetown	GCM	19.2928009	-81.35769653	119
2661	Little Cayman	LYB	19.66699982	-80.09999847	119
2662	Aktau	SCO	43.86009979	51.09199905	120
2663	Aktyubinsk	AKX	50.24580002	57.20669937	120
2664	Almaty	ALA	43.35210037	77.04049683	120
2665	Arkalyk	AYK	50.3185997	66.95279694	120
2666	Astana	TSE	51.02220154	71.46690369	120
2667	Atbasar	ATX	51.820495	68.363693	120
2668	Atyrau	GUW	47.12189865	51.82139969	120
2669	Balkhash	BXH	46.8932991	75.00499725	120
2670	Dzhambul	DMB	42.85359955	71.3035965	120
2671	Ekibastuz	EKB	51.5909996	75.21499634	120
2672	Karaganda	KGF	49.67079926	73.33439636	120
2673	Kokshetau	KOV	53.32910156	69.59459686	120
2674	Kostanay	KSN	53.20690155	63.5503006	120
2675	Kzyl-Orda	KZO	44.70690155	65.59249878	120
2676	Oral	URA	51.1507988	51.54309845	120
2677	Oskemen	UKK	50.03659821	82.49420166	120
2678	Pavlodar	PWQ	52.19499969	77.07389832	120
2679	Petropavl	PPK	54.77470016	69.18389893	120
2680	Semey	PLX	50.369391	80.248914	120
2681	Shymkent	CIT	42.36420059	69.47889709	120
2682	Taldykorgan	TDK	45.12620163	78.4469986	120
2683	Zaysan	SZI	47.470144	84.8753	120
2684	Zhezkazgan	DZN	47.70830154	67.73329926	120
2685	Attopeu	AOU	14.81471536	106.8216991	121
2686	Luang Namtha	LXG	20.96699905	101.4000015	121
2687	Luang Prabang	LPQ	19.89730072	102.1610031	121
2688	Savannakhet	ZVK	16.55660057	104.7600021	121
2689	Sayaboury	ZBY	19.2329998	101.7330017	121
2690	Vientiane	VTE	17.98830032	102.5630035	121
2691	Beirut	BEY	33.82089996	35.48839951	122
2692	Kleyat	KYE	34.58929825	36.01129913	122
2693	Castries	SLU	14.0202	-60.992901	123
2694	Vieux-Fort	UVF	13.7332	-60.952599	123
2695	Anuradhapura	ADP	8.301361	80.426498	125
2696	Batticaloa	BTC	7.705760002	81.67880249	125
2697	Colombo	CMB	7.180759907	79.88410187	125
2698	Gal Oya	GOY	7.337080002	81.62590027	125
2699	Galle	KCT	5.99368	80.32029724	125
2700	Jaffna	JAF	9.792329788	80.07009888	125
2701	Ratmalana	RML	6.821990013	79.88619995	125
2702	Sri Lanka	WRZ	6.254489899	81.23519897	125
2703	Trincomalee	TRR	8.538510323	81.18190002	125
2704	Buchanan	UCN	5.167650223	-9.283470154	126
2705	Cape Palmas	CPA	4.379020214	-7.696949959	126
2706	Greenville	SNI	5.034309864	-9.066800118	126
2707	Monrovia	MLW	6.289060116	-10.75870037	126
2708	Nimba	NIA	7.5	-8.600000382	126
2709	Sasstown	SAZ	4.666666985	-8.433333397	126
2710	Tchien	THC	6.045650482	-8.138723373	126
2711	Voinjama	VOI	8.399999619	-9.767000198	126
2712	Lebakeng	LEF	-29.89080048	28.65559959	127
2713	Leribe	LRB	-28.85560036	28.05279922	127
2714	Lesobeng	LES	-29.78289986	28.31669998	127
2715	Barysiai	HLJ	56.0705986	23.55809975	128
2716	Kaunas	KUN	54.96390152	24.08480072	128
2717	Klaipeda	KLJ	55.7118988	21.24279976	128
2718	Palanga	PLQ	55.97320175	21.09390068	128
2719	Šiauliai	SQQ	55.89390183	23.39500046	128
2720	Vilnius	VNO	54.63410187	25.28580093	128
2721	Luxembourg-Findel	LUX	49.62659836	6.211520195	129
2722	Daugavpils	DGP	55.94472122	26.66500092	130
2723	Liepaya	LPX	56.51750183	21.09690094	130
2724	Riga	RIX	56.92359924	23.97109985	130
2725	Beida	LAQ	32.7887001	21.96430016	131
2726	Benghazi	BEN	32.09680176	20.26950073	131
2727	Derna	DNF	32.54133	22.744676	131
2728	Ghadames	LTD	30.15169907	9.715310097	131
2729	Ghat	GHT	25.14559937	10.14260006	131
2730	Houn	HUQ	29.11009979	15.96560001	131
2731	Kufra	AKF	24.17869949	23.31399918	131
2732	Marsa Brega	LMQ	30.37809944	19.57640076	131
2733	Tripoli	TIP	32.89410019	13.27600002	131
2734	Agadir	AGA	30.32500076	-9.413069725	132
2735	Al Hoceima	AHU	35.17710114	-3.839519978	132
2736	Casablanca	CAS	33.55329895	-7.661389828	132
2737	El Aaiún	EUN	27.15169907	-13.21920013	132
2738	Er-Rachidia	ERH	31.94750023	-4.398330212	132
2739	Essaouira	ESU	31.39749908	-9.681670189	132
2740	Fes	FEZ	33.9272995	-4.97796011	132
2741	Kenitra	NNA	34.2989006	-6.595880032	132
2742	Marrakech	RAK	31.60689926	-8.036299706	132
2743	Nador	NDR	34.98880005	-3.028209925	132
2744	Ouarzazate	OZZ	30.93910027	-6.909430027	132
2745	Oujda	OUD	34.78720093	-1.923990011	132
2746	Rabat	RBA	34.05149841	-6.751520157	132
2747	Sidi Ifni	SII	29.36669922	-10.18780041	132
2748	Tan Tan	TTA	28.44820023	-11.16129971	132
2749	Tangier	TNG	35.72689819	-5.916890144	132
2750	Tétouan	TTU	35.59429932	-5.320020199	132
2751	Bălţi	BZY	47.83810043	27.78149986	134
2752	Chisinau	KIV	46.92770004	28.93099976	134
2753	Berane	IVG	42.8390007	19.86199951	135
2754	Tivat	TIV	42.40470123	18.72330093	135
2755	Žabljak	ZBK	43.155515	19.122602	135
2756	Ambanja	IVA	-13.64570531	48.45942736	137
2757	Ambatomainty	AMY	-17.749809	45.772888	137
2758	Ambilobe	AMB	-13.18840027	48.98799896	137
2759	Ampanihy	AMP	-24.6996994	44.73419952	137
2760	Analalava	HVA	-14.62969971	47.76380157	137
2761	Andriamena	WAD	-20.18375	44.423901	137
2762	Ankavandra	JVA	-18.80500952	45.2734673	137
2763	Antalaha	ANM	-14.99940014	50.32020187	137
2764	Antananarivo	TNR	-18.7968998	47.47880173	137
2765	Antsirabe	ATJ	-19.83922148	47.06371307	137
2766	Antsiranana	DIE	-12.34939957	49.29169846	137
2767	Belo sur Tsiribihina	BMD	-19.68670082	44.54190063	137
2768	Besalampy	BPY	-16.7445303	44.48248386	137
2769	Betioky	BKU	-23.7329998	44.38899994	137
2770	Fianarantsoa	WFI	-21.4416008	47.11169815	137
2771	Ihosy	IHO	-22.4047202	46.16493702	137
2772	Ilaka	ILK	-19.58300018	48.8030014	137
2773	Miandrivazo	ZVA	-19.56279945	45.45080185	137
2774	Soalala	DWB	-16.10169042	45.35883665	137
2775	Toamasina	TMM	-18.10950089	49.39250183	137
2776	Tôlanaro	FTU	-25.03809929	46.95610046	137
2777	Tsaratanana	TTS	-16.7510644	47.61901617	137
2778	Tsiroanomandidy	WTS	-18.75967656	46.05406523	137
2779	Ailinglaplap Atoll	AIP	7.425372	168.792953	138
2780	Airok	AIC	7.5	170.83333	138
2781	Aur Atoll	AUL	8.27509	171.09754	138
2782	Bikini Atoll	BII	11.606514	165.37681	138
2783	Enewetak	ENT	11.34070015	162.3280029	138
2784	Kwajalein	KWA	8.72012043	167.7319946	138
2785	Majuro	MAJ	7.064760208	171.2720032	138
2786	Mili	MIJ	6.083330154	171.7330017	138
2787	Ujae Atoll	UJE	8.928059578	165.7619934	138
2788	Ohrid	OHD	41.18000031	20.74230003	139
2789	Skopje	SKP	41.96160126	21.62140083	139
2790	Bamako	BKO	12.53349972	-7.949940205	140
2791	Gao	GAQ	16.24839973	-0.005456	140
2792	Goundam	GUD	16.3614006	-3.599720001	140
2793	Kayes	KYS	14.48120022	-11.40439987	140
2794	Kéniéba	KNZ	12.83300018	-11.25	140
2795	Koutiala	KTX	12.38300037	-5.467000008	140
2796	Mopti	MZI	14.51280022	-4.079559803	140
2797	Nara	NRM	15.21700001	-7.267000198	140
2798	Nioro	NIX	15.23810005	-9.576109886	140
2799	Sikasso	KSS	11.33300018	-5.699999809	140
2800	Timbuktu	TOM	16.73049927	-3.007580042	140
2801	Yélimané	EYL	15.13300037	-10.56700039	140
2802	Bassein	BSX	16.81520081	94.7798996	141
2803	Bhamo	BMO	24.2689991	97.24620056	141
2804	Dawei	TVY	14.10389996	98.20359802	141
2805	Gangaw	GAW	22.17469978	94.13439941	141
2806	Gwa	GWA	17.60000038	94.58329773	141
2807	Heho	HEH	20.74699974	96.79199982	141
2808	Hommalinn	HOX	24.89959908	94.91400146	141
2809	Kalemyo	KMV	23.18880081	94.05110168	141
2810	Kawthaung	KAW	10.04930019	98.53800201	141
2811	Kengtung	KET	21.3015995	99.63600159	141
2812	Khamti	KHM	25.98830032	95.67440033	141
2813	Kyaukpyu	KYP	19.42639923	93.53479767	141
2814	Kyauktaw	KYT	21.39999962	94.13330078	141
2815	Lashio	LSH	22.97789955	97.75219727	141
2816	Loikaw	LIW	19.69149971	97.21479797	141
2817	Mandalay	MDL	21.70219994	95.97789764	141
2818	Mawlamyaing	MNU	16.44470024	97.66069794	141
2819	Sittwe	AKY	20.13269997	92.87259674	141
2820	Tachilek	THL	20.48380089	99.93540192	141
2821	Yangon	RGN	16.90730095	96.1332016	141
2822	Ye	XYE	15.30000019	97.86699677	141
2823	Altai	LTI	46.37639999	96.22109985	142
2824	Arvaikheer	AVK	46.25030136	102.802002	142
2825	Bayankhongor	BYN	46.16329956	100.7040024	142
2826	Bayan-Ölgii Province	ULG	48.99330139	89.92250061	142
2827	Bulgan	UGA	48.85499954	103.4759979	142
2828	Choibalsan	COQ	48.13570023	114.6460037	142
2829	Dalanzadgad	DLZ	43.59170151	104.4300003	142
2830	Kharkhorin	KHR	47.246667	102.826111	142
2831	Khovd	HVD	47.95410156	91.62819672	142
2832	Mörön	MXV	49.66329956	100.098999	142
2833	Ulaangom	ULO	49.973333	92.079722	142
2834	Ulan Bator	ULN	47.8431015	106.7669983	142
2835	Macau Special administrative region|SAR	MFM	22.14959908	113.5920029	143
2836	Rota Island	ROP	14.17430019	145.2429962	144
2837	Saipan Island	SPN	15.11900043	145.7290039	144
2838	Fort de France	FDF	14.5909996	-61.00320053	145
2839	Aioun El Atrouss	AEO	16.7112999	-9.637880325	146
2840	Akjoujt	AJJ	19.73301697	-14.38324928	146
2841	Aleg	LEG	17.051615	-13.911499	146
2842	Atar	ATR	20.5067997	-13.04319954	146
2843	Boghe	BGH	16.63331413	-14.20000076	146
2844	Boutilimit	OTL	17.53300095	-14.68299961	146
2845	Chinguitti	CGT	20.461512	-12.366434	146
2846	Fderik	FGD	22.66699982	-12.7329998	146
2847	Kaédi	KED	16.15950012	-13.50759983	146
2848	Kiffa	KFA	16.59000015	-11.40620041	146
2849	Moudjeria	MOM	17.75	-12.5	146
2850	Nema	EMN	16.62199974	-7.316599846	146
2851	Nouadhibou	NDB	20.93309975	-17.03000069	146
2852	Nouakchott	NKC	18.09819984	-15.94849968	146
2853	Sélibaby	SEY	15.1796999	-12.20730019	146
2854	Tamchakett	THT	17.2329998	-10.81700039	146
2855	Tichitt	THI	18.45000076	-9.517000198	146
2856	Tidjikja	TIY	18.57010078	-11.42350006	146
2857	Timbedra	TMD	16.2329998	-8.166999817	146
2858	Zouerate	OUZ	22.75639915	-12.48359966	146
2859	Montserrat	MNI	16.79140091	-62.19329834	147
2860	Luqa	MLA	35.857498	14.4775	148
2861	Plaisance	MRU	-20.43020058	57.68360138	149
2862	Rodrigues Island	RRG	-19.75769997	63.36100006	149
2863	Gan Island	GAN	-0.69334197	73.1556015	150
2864	Hanimaadhoo	HAQ	6.744229794	73.17050171	150
2865	Hulhulé Island	MLE	4.191830158	73.52909851	150
2866	Kaadedhdhoo Island	KDM	0.488130987	72.99690247	150
2867	Kadhdhoo Island	KDO	1.85916996	73.52189636	150
2868	Blantyre	BLZ	-15.67910004	34.97399902	151
2869	Chelinda	CEH	-10.55000019	33.79999924	151
2870	Club Makokola	CMK	-14.30690002	35.13249969	151
2871	Dwangwa	DWA	-12.51830006	34.13190079	151
2872	Karonga	KGJ	-9.953570366	33.89300156	151
2873	Kasungu	KBQ	-13.0145998	33.46860123	151
2874	Likoma Island	LIX	-12.08300018	34.73300171	151
2875	Lilongwe	LLW	-13.7894001	33.78099823	151
2876	Mangochi	MAI	-14.4829998	35.26699829	151
2877	Salima	LMB	-13.7558927	34.58418846	151
2878	Acapulco	ACA	16.75709915	-99.7539978	152
2879	Aguascalientes	AGU	21.70560074	-102.3180008	152
2880	Apatzingán	AZG	19.091708	-102.399728	152
2881	Atizapán de Zaragoza	JJC	19.556228	-99.267471	152
2882	Bahía de los Ángeles	BHL	19.343938	-99.066784	152
2883	Campeche	CPE	19.81679916	-90.50029755	152
2884	Cananea	CNA	31.06615015	-110.097878	152
2885	Cancún	CUN	21.03650093	-86.87709808	152
2886	Celaya	CYW	20.54599953	-100.887001	152
2887	Chetumal	CTM	18.50469971	-88.32679749	152
2888	Chiapas	SZT	16.69029999	-92.53009796	152
2889	Chichén Itzá	CZA	20.6413002	-88.44619751	152
2890	Chihuahua	CUU	28.70289993	-105.9649963	152
2891	Ciudad Acuña	ACN	29.33289909	-101.098999	152
2892	Ciudad Constitución	CUA	25.05380058	-111.6149979	152
2893	Ciudad del Carmen	CME	18.65369987	-91.7990036	152
2894	Ciudad Juárez	CJS	31.63610077	-106.4290009	152
2895	Ciudad Obregón	CEN	27.39259911	-109.8330002	152
2896	Ciudad Victoria	CVM	23.70330048	-98.95649719	152
2897	Colima	CLQ	19.27700043	-103.5770035	152
2898	Comitán	CJT	16.17670059	-92.05059814	152
2899	Cozumel	CZM	20.5223999	-86.92559814	152
2900	Cuernavaca	CVJ	18.83480072	-99.26129913	152
2901	Culiacán	CUL	24.76449966	-107.4749985	152
2902	Durango	DGO	24.12420082	-104.5279999	152
2903	Ensenada	ESE	31.79529953	-116.6029968	152
2904	Guadalajara	GDL	20.52179909	-103.310997	152
2905	Guaymas	GYM	27.96899986	-110.9250031	152
2906	Guerrero Negro	GUB	28.02610016	-114.0240021	152
2907	Hermosillo	HMO	29.09589958	-111.0479965	152
2908	Isla Mujeres	ISJ	21.24500084	-86.73999786	152
2909	Ixtepec	IZT	16.44930077	-95.09369659	152
2910	Jalapa	JAL	19.47509956	-96.79750061	152
2911	La Paz	LAP	24.0727005	-110.3619995	152
2912	Lázaro Cárdenas	LZC	18.00169945	-102.2210007	152
2913	León	BJX	20.99349976	-101.4810028	152
2914	Loreto	LTO	25.98920059	-111.3479996	152
2915	Los Cabos	SJD	23.15180016	-109.7210007	152
2916	Los Mochis	LMM	25.68519974	-109.0810013	152
2917	Manzanillo	ZLO	19.14480019	-104.5589981	152
2918	Matamoros	MAM	25.76989937	-97.52529907	152
2919	Mazatlán	MZT	23.16139984	-106.2659988	152
2920	Mérida	MID	20.93700027	-89.65769959	152
2921	Mexicali	MXL	32.63059998	-115.2419968	152
2922	Mexico City	MEX	19.43630028	-99.07209778	152
2923	Minatitlán	MTT	18.10339928	-94.58070374	152
2924	Monclova	LOV	26.95569992	-101.4700012	152
2925	Monterrey	MTY	25.7784996	-100.1070023	152
2926	Morelia	MLM	19.84989929	-101.0250015	152
2927	Nogales	NOG	31.22610092	-110.9759979	152
2928	Nuevo Laredo	NLD	27.44389915	-99.57050323	152
2929	Oaxaca	OAX	16.99990082	-96.72660065	152
2930	Piedras Negras	PDS	28.62739944	-100.5350037	152
2931	Poza Rica	PAZ	20.60269928	-97.46080017	152
2932	Puebla	PBC	19.15810013	-98.37139893	152
2933	Puerto Escondido	PXM	15.87689972	-97.0891037	152
2934	Puerto Vallarta	PVR	20.68009949	-105.2539978	152
2935	Querétaro	QRO	20.61730003	-100.185997	152
2936	Reynosa	REX	26.00889969	-98.22850037	152
2937	Saltillo	SLW	25.54949951	-100.9290009	152
2938	San Luis Potosí	SLP	22.25429916	-100.9309998	152
2939	Tampico	TAM	22.29640007	-97.86589813	152
2940	Tamuín	TSL	22.03829956	-98.8065033	152
2941	Tapachula	TAP	14.79430008	-92.37000275	152
2942	Tehuacán	TCN	18.49720001	-97.41989899	152
2943	Tepic	TPQ	21.41950035	-104.8430023	152
2944	Tijuana	TIJ	32.54109955	-116.9700012	152
2945	Toluca	TLC	19.33709908	-99.56600189	152
2946	Torreón	TRC	25.56830025	-103.4110031	152
2947	Uruapan	UPN	19.39669991	-102.0390015	152
2948	Veracruz	VER	19.14590073	-96.18730164	152
